neet_roll_no,neet_score,neet_ai_rank,category,hk,karnataka
2702228197,333,272240,Category-2B,No,Yes
2708102345,333,272245,Category-3A,No,Yes
2702116098,333,272266,,No,Yes
2704015089,333,272270,,No,Yes
2708201308,333,272273,Category-3A,No,Yes
2702307360,333,272276,General Merit,No,Yes
2706034093,333,272301,Category-2A,Yes,Yes
2702205451,333,272311,Category-3B,No,Yes
2706006419,333,272348,General Merit,Yes,Yes
2706024073,333,272352,Category-1,No,Yes
2704012019,333,272368,Category-3B,Yes,Yes
2702325076,333,272383,Category-3A,No,Yes
2702304265,333,272389,Category-2B,No,Yes
2703014016,333,272412,Category-3B,No,Yes
2705001613,333,272419,Category-1,Yes,Yes
2702108318,333,272428,,No,Yes
2705018228,333,272463,Category-2B,No,Yes
2706020207,333,272469,Category-3B,No,Yes
2709004193,333,272472,Category-2A,No,Yes
2702104560,333,272476,Category-2A,No,Yes
2706006137,333,272479,General Merit,No,Yes
2702205454,333,272503,Category-2A,No,Yes
2702105108,333,272529,Category-2B,No,Yes
2702204473,333,272551,Category-3A,No,Yes
2708110026,333,272599,Category-3A,No,Yes
2708115076,333,272615,Category-1,No,Yes
2702204217,333,272621,General Merit,No,Yes
2708101413,332,272638,,No,Yes
2704009070,332,272648,Category-1,No,Yes
2703001780,332,272663,Category-2B,No,Yes
2702306123,332,272668,Category-3A,No,Yes
2703004419,332,272721,Category-1,No,Yes
2702227241,332,272780,General Merit,No,Yes
2706015145,332,272795,General Merit,Yes,Yes
2702212470,332,272797,Category-2A,No,Yes
2708114049,332,272799,,No,Yes
2705039081,332,272835,,Yes,Yes
2707002520,332,272842,,No,Yes
2705004435,332,272856,Category-2B,Yes,Yes
2702221259,332,272883,General Merit,No,Yes
2701002276,332,272892,Category-2A,No,Yes
2702305333,332,272895,General Merit,No,Yes
2701003225,332,272919,Category-3B,No,Yes
2708114008,332,272956,General Merit,No,Yes
2708102405,332,272957,Category-3B,No,Yes
2702319153,332,272959,Category-3B,Yes,Yes
2702211381,332,272990,,No,Yes
2702210399,332,272992,General Merit,No,Yes
2705007294,332,273021,Category-2A,Yes,Yes
2702206365,332,273038,General Merit,No,Yes
2701008188,332,273045,,No,Yes
2705002708,332,273047,Category-2A,Yes,Yes
2703023091,332,273063,Category-2B,Yes,Yes
2704018031,332,273072,General Merit,No,Yes
2706018174,332,273132,Category-2A,No,Yes
2702304275,332,273138,General Merit,No,Yes
2705030044,332,273156,Category-3B,Yes,Yes
2702304245,332,273157,Category-2A,No,Yes
2702203410,332,273158,General Merit,No,Yes
2702203277,332,273179,General Merit,No,Yes
2703027222,332,273199,Category-2A,No,Yes
2701017171,332,273202,Category-3B,No,Yes
2706005285,332,273258,General Merit,Yes,Yes
2705012195,332,273307,Category-2A,Yes,Yes
2708119165,332,273342,Category-2A,No,Yes
2704005145,332,273361,Category-3B,No,Yes
2705001575,332,273369,,Yes,Yes
2709001443,332,273393,General Merit,No,Yes
2703017273,332,273439,Category-2A,No,Yes
2702312335,332,273440,,No,Yes
2707005200,332,273450,Category-2A,No,Yes
2705005090,332,273496,Category-3B,No,Yes
2702206417,332,273514,,No,Yes
2706002072,332,273582,Category-2A,No,Yes
2703004120,332,273594,Category-3B,No,Yes
2703011317,332,273609,Category-2A,No,Yes
2702320072,332,273627,Category-2A,No,Yes
2702127072,332,273657,,No,Yes
2705015162,332,273688,General Merit,Yes,Yes
2703012233,332,273701,Category-2A,No,Yes
2705015209,332,273732,General Merit,Yes,Yes
2702307624,332,273753,Category-2A,No,Yes
2705025183,332,273766,Category-3B,Yes,Yes
2701006116,332,273774,General Merit,No,Yes
2702307345,332,273781,Category-3B,No,Yes
2706023041,332,273794,Category-3A,No,Yes
2708212089,332,273797,Category-3B,No,Yes
2703023083,332,273928,Category-3B,No,Yes
2705021233,332,273935,Category-1,No,Yes
2702305651,332,273952,Category-2A,No,Yes
2705025101,332,273977,Category-2A,No,Yes
2702213098,332,274066,Category-2A,No,Yes
2702228016,332,274121,General Merit,No,Yes
2702310148,331,274134,,Yes,Yes
2703001083,331,274193,Category-3B,No,Yes
2705004131,331,274197,Category-3B,Yes,Yes
2702312357,331,274210,Category-3A,No,Yes
2702303183,331,274212,Category-2A,No,Yes
2703017253,331,274236,Category-3B,No,Yes
2703031191,331,274294,Category-1,No,Yes
2708211047,331,274298,Category-2A,No,Yes
2702127096,331,274304,Category-3A,No,Yes
2704009198,331,274347,Category-1,Yes,Yes
2702320076,331,274380,Category-3A,No,Yes
2702114064,331,274388,General Merit,No,Yes
2702306011,331,274391,General Merit,No,Yes
2705047031,331,274452,,Yes,Yes
2703032087,331,274464,Category-3B,Yes,Yes
2702301524,331,274478,Category-2A,No,Yes
2702120133,331,274500,Category-3B,No,Yes
2705028014,331,274526,Category-2B,No,Yes
2705016327,331,274533,,Yes,Yes
2708204068,331,274539,General Merit,No,Yes
2705015134,331,274589,,Yes,Yes
2703010474,331,274591,,Yes,Yes
2702208030,331,274595,General Merit,No,Yes
2702318038,331,274631,Category-2B,No,Yes
2702209315,331,274640,Category-3B,No,Yes
2709004148,331,274665,General Merit,No,Yes
2703030056,331,274669,General Merit,No,Yes
2702213188,331,274671,Category-2B,No,Yes
2705004314,331,274683,Category-1,Yes,Yes
2702315331,331,274707,Category-1,No,Yes
2702203383,331,274781,Category-2A,No,Yes
2703009197,331,274787,Category-3B,No,Yes
2702105562,331,274796,General Merit,No,Yes
2703008131,331,274797,,No,Yes
2702104236,331,274826,Category-2A,No,Yes
2705005058,331,274839,,Yes,Yes
2702228251,331,274842,General Merit,No,Yes
2703022321,331,274847,Category-3B,No,Yes
2702110405,331,274897,Category-2A,Yes,Yes
2703003146,331,274911,,No,Yes
2706015100,331,274995,Category-3B,No,Yes
2701002535,331,275036,,No,Yes
2708217090,331,275070,General Merit,No,Yes
2702210414,331,275102,Category-2A,No,Yes
2702316331,331,275133,Category-2A,No,Yes
2709003288,331,275158,Category-3B,No,Yes
2703021140,331,275210,Category-3B,Yes,Yes
2702109190,331,275219,,No,Yes
2703018040,331,275237,General Merit,Yes,Yes
2709005291,331,275239,Category-3B,No,Yes
2702124004,331,275250,General Merit,No,Yes
2708101089,331,275251,General Merit,No,Yes
2702127184,331,275259,General Merit,No,Yes
2706023056,331,275274,General Merit,No,Yes
2707005084,331,275308,Category-3B,No,Yes
2707002577,331,275326,Category-2B,No,Yes
2702229121,331,275343,Category-1,No,Yes
2708114228,331,275387,General Merit,No,Yes
2701011311,331,275400,Category-2B,No,Yes
2702214260,331,275421,Category-2A,No,Yes
2703018264,331,275522,Category-2A,Yes,Yes
2705041141,330,275578,Category-2A,Yes,Yes
2706005007,330,275599,,Yes,Yes
2703007468,330,275607,Category-1,No,Yes
2702123276,330,275613,Category-2A,No,Yes
2703004274,330,275616,Category-2A,No,Yes
2705033228,330,275628,Category-2B,No,Yes
2708102501,330,275651,Category-3A,No,Yes
2702312089,330,275658,Category-3A,No,Yes
2705018265,330,275693,Category-2B,Yes,Yes
2705004345,330,275719,,Yes,Yes
2702307146,330,275768,General Merit,No,Yes
2702115307,330,275775,Category-3A,No,Yes
2703024135,330,275784,,No,Yes
2705010351,330,275795,Category-3A,Yes,Yes
2705015073,330,275806,Category-2A,Yes,Yes
2702215326,330,275881,Category-2B,No,Yes
2706009053,330,275887,General Merit,Yes,Yes
2702108195,330,275948,Category-2A,No,Yes
2705004032,330,276032,,Yes,Yes
2702101063,330,276034,Category-3B,No,Yes
2705032023,330,276035,Category-2A,Yes,Yes
2702217228,330,276050,,No,Yes
2704016070,330,276096,,Yes,Yes
2703022255,330,276112,Category-3B,No,Yes
2703003078,330,276134,Category-2A,No,Yes
2702119055,330,276137,Category-2B,No,Yes
2701004217,330,276144,,No,Yes
2703013371,330,276146,,No,Yes
2703001640,330,276160,,No,Yes
2703033125,330,276232,General Merit,No,Yes
2706008105,330,276249,,No,Yes
2705013125,330,276280,Category-3A,Yes,Yes
2703022086,330,276286,Category-3B,No,Yes
2708105220,330,276298,General Merit,No,Yes
2708116132,330,276315,General Merit,No,Yes
2702324156,330,276321,Category-2B,No,Yes
2703006121,330,276342,Category-2A,No,Yes
2708203193,330,276362,,No,Yes
2702125099,330,276400,,Yes,Yes
2702223036,330,276452,Category-2A,Yes,Yes
2706009378,330,276508,Category-3A,Yes,Yes
2702229217,330,276528,Category-3A,No,Yes
2702301326,330,276529,General Merit,No,Yes
2702119216,330,276533,Category-2B,No,Yes
2705005590,330,276570,,Yes,Yes
2702114054,330,276645,Category-3A,No,Yes
2704013206,330,276664,Category-1,No,Yes
2703030218,330,276696,Category-2A,No,Yes
2703020176,330,276705,Category-1,No,Yes
2704014030,330,276754,General Merit,No,Yes
2705013181,330,276768,,Yes,Yes
2702302948,330,276771,Category-3A,No,Yes
2708212211,330,276773,Category-3B,No,Yes
2705031021,330,276803,Category-2A,Yes,Yes
2705044173,330,276841,Category-3B,Yes,Yes
2702303867,330,276880,General Merit,No,Yes
2702123134,330,276890,Category-3A,No,Yes
2706017257,330,276917,Category-1,Yes,Yes
2702313107,330,276963,Category-3B,No,Yes
2709003263,330,276965,Category-2A,No,Yes
2702104352,330,276984,General Merit,No,Yes
2702322258,330,276987,Category-2A,No,Yes
2705013323,330,277015,Category-1,Yes,Yes
2702108428,330,277033,Category-3A,No,Yes
2708201129,330,277040,Category-1,No,Yes
2701020001,330,277047,,No,Yes
2705034091,330,277059,Category-3B,Yes,Yes
2708105058,330,277081,Category-3A,No,Yes
2702106472,330,277116,Category-1,No,Yes
2703025239,329,277138,Category-2A,No,Yes
2702207493,329,277163,General Merit,No,Yes
2702313036,329,277164,Category-3A,No,Yes
2702210465,329,277174,,No,Yes
2701011105,329,277178,Category-2B,No,Yes
2705033151,329,277224,Category-3B,Yes,Yes
2702215218,329,277231,Category-3A,No,Yes
2701020007,329,277249,,No,Yes
2704016050,329,277282,General Merit,No,Yes
2702221301,329,277307,Category-3A,No,Yes
2708106144,329,277309,,No,Yes
2702101468,329,277331,Category-3A,No,Yes
2704013131,329,277342,General Merit,Yes,Yes
2705003368,329,277348,Category-2B,No,Yes
2708112197,329,277376,Category-3A,No,Yes
2702306465,329,277381,Category-3B,No,Yes
2703008372,329,277386,Category-2A,Yes,Yes
2702117033,329,277462,Category-2B,No,Yes
2705017270,329,277469,Category-3B,Yes,Yes
2705003245,329,277474,Category-2B,Yes,Yes
2708101535,329,277487,,No,Yes
2706021066,329,277495,,No,Yes
2701018202,329,277510,Category-2A,No,Yes
2702118182,329,277579,General Merit,Yes,Yes
2705024073,329,277591,Category-2A,Yes,Yes
2702308220,329,277611,Category-3A,No,Yes
2705002038,329,277648,Category-2A,No,Yes
2701016018,329,277651,General Merit,Yes,Yes
2705046093,329,277662,Category-1,Yes,Yes
2706022198,329,277679,,Yes,Yes
2702302340,329,277682,Category-3B,Yes,Yes
2702106572,329,277700,Category-2A,No,Yes
2708105230,329,277733,Category-1,No,Yes
2707007009,329,277763,General Merit,No,Yes
2702114257,329,277764,Category-3B,No,Yes
2708112198,329,277805,,No,Yes
2702301882,329,277808,Category-3A,No,Yes
2703011427,329,277820,General Merit,No,Yes
2707004462,329,277826,General Merit,No,Yes
2707002435,329,277832,Category-3A,No,Yes
2704004372,329,277900,General Merit,No,Yes
2702110343,329,277981,General Merit,No,Yes
2702118104,329,278012,General Merit,No,Yes
2702203845,329,278049,General Merit,No,Yes
2702106524,329,278060,Category-1,No,Yes
2703010182,329,278094,Category-2A,Yes,Yes
2703022121,329,278121,Category-3B,Yes,Yes
2702225242,329,278141,Category-3A,No,Yes
2706012082,329,278170,Category-2A,No,Yes
2703015011,329,278187,,No,Yes
2701008046,329,278201,Category-3B,No,Yes
2708216174,329,278208,Category-3A,No,Yes
2707008151,329,278210,Category-2B,No,Yes
2702202914,329,278212,,No,Yes
2702212061,329,278223,Category-2A,No,Yes
2703006049,329,278239,Category-1,No,Yes
2702101366,329,278261,Category-3B,No,Yes
2702319132,329,278265,Category-3A,No,Yes
2703020255,329,278274,,No,Yes
2708201459,329,278323,General Merit,Yes,Yes
2702117312,329,278340,General Merit,No,Yes
2702210098,329,278370,Category-1,No,Yes
2707006153,329,278411,General Merit,No,Yes
2701008168,329,278422,Category-2A,No,Yes
2703006021,329,278433,Category-3B,Yes,Yes
2702222334,329,278469,General Merit,No,Yes
2705021141,329,278475,Category-2A,Yes,Yes
2702303391,329,278481,General Merit,No,Yes
2708201476,329,278487,,No,Yes
2702306510,329,278533,General Merit,No,Yes
2704010066,329,278542,Category-2A,No,Yes
2702219335,329,278563,Category-3A,No,Yes
2707001544,328,278647,General Merit,No,Yes
2705009354,328,278768,Category-2B,Yes,Yes
2707001660,328,278782,General Merit,No,Yes
2703005450,328,278803,General Merit,No,Yes
2705027101,328,278805,Category-3B,Yes,Yes
2708104184,328,278858,,No,Yes
2702304692,328,278947,Category-2B,No,Yes
2705018096,328,278951,General Merit,Yes,Yes
2701006163,328,278994,Category-3B,No,Yes
2705021065,328,279007,Category-2B,No,Yes
2705043062,328,279011,Category-2A,Yes,Yes
2707006374,328,279014,General Merit,No,Yes
2705005640,328,279019,Category-3B,Yes,Yes
2702112065,328,279063,General Merit,No,Yes
2701007209,328,279095,Category-3B,No,Yes
2708106089,328,279125,,No,Yes
2705018285,328,279152,Category-2A,No,Yes
2705008184,328,279161,Category-2A,Yes,Yes
2703030147,328,279181,Category-2A,No,Yes
2707008196,328,279214,Category-2B,No,Yes
2702206364,328,279238,Category-2A,No,Yes
2702127207,328,279258,Category-3A,No,Yes
2705001838,328,279260,Category-2B,Yes,Yes
2702228093,328,279286,Category-2A,No,Yes
2705007270,328,279287,Category-3B,Yes,Yes
2706002370,328,279294,,Yes,Yes
2705011118,328,279308,,Yes,Yes
2706015312,328,279400,Category-3B,No,Yes
2701007037,328,279416,Category-3B,No,Yes
2702103111,328,279418,,Yes,Yes
2702201283,328,279419,General Merit,No,Yes
2706014226,328,279449,Category-2B,No,Yes
2702120023,328,279465,,No,Yes
2702320007,328,279503,Category-2B,No,Yes
2701020142,328,279506,Category-3B,No,Yes
2708206099,328,279516,General Merit,No,Yes
2705005381,328,279540,Category-3B,Yes,Yes
2702103530,328,279576,Category-1,No,Yes
2702207383,328,279588,General Merit,No,Yes
2703011098,328,279600,Category-3A,No,Yes
2707004600,328,279642,Category-3B,No,Yes
2707001334,328,279656,Category-2A,No,Yes
2708216220,328,279672,Category-3A,No,Yes
2708206197,328,279687,Category-3A,No,Yes
2703020177,328,279697,Category-2A,No,Yes
2707002550,328,279716,Category-3A,No,Yes
2702206098,328,279721,General Merit,No,Yes
2705029015,328,279723,General Merit,Yes,Yes
2706002187,328,279724,Category-1,Yes,Yes
2702305484,328,279781,General Merit,Yes,Yes
2707001520,328,279798,General Merit,No,Yes
2702228256,328,279838,Category-3A,No,Yes
2703020129,328,279843,Category-3B,No,Yes
2701004505,328,279864,Category-2B,No,Yes
2705023185,328,279868,Category-2B,No,Yes
2703003257,328,279876,General Merit,No,Yes
2701018096,328,279987,,No,Yes
2703023098,328,279994,General Merit,Yes,Yes
2705007435,328,279996,Category-3B,Yes,Yes
2703003378,328,280008,General Merit,Yes,Yes
2708117047,328,280021,Category-2B,No,Yes
2702118326,327,280071,Category-2B,No,Yes
2705001805,327,280136,Category-2B,Yes,Yes
2705025052,327,280152,,Yes,Yes
2704002209,327,280153,,Yes,Yes
2704015204,327,280164,,No,Yes
2702325247,327,280220,,No,Yes
2705005653,327,280229,Category-2B,Yes,Yes
2702305354,327,280238,,No,Yes
2706002157,327,280327,Category-2A,No,Yes
2705020183,327,280372,Category-2B,Yes,Yes
2706003226,327,280397,Category-3A,No,Yes
2702202592,327,280422,Category-2A,No,Yes
2702106415,327,280423,Category-2B,No,Yes
2705021214,327,280439,General Merit,Yes,Yes
2708115094,327,280442,Category-3A,No,Yes
2705015016,327,280484,,Yes,Yes
2702306683,327,280502,,No,Yes
2702201625,327,280537,General Merit,No,Yes
2704012164,327,280540,Category-2A,No,Yes
2708114069,327,280546,Category-3A,No,Yes
2705002022,327,280559,Category-3B,Yes,Yes
2702324024,327,280569,Category-3A,No,Yes
2702313428,327,280637,,No,Yes
2702319134,327,280638,Category-2B,No,Yes
2702127037,327,280710,Category-1,No,Yes
2706016053,327,280715,Category-2A,Yes,Yes
2705029158,327,280730,,Yes,Yes
2702124182,327,280731,General Merit,No,Yes
2708210192,327,280754,Category-3A,No,Yes
2705008433,327,280767,General Merit,Yes,Yes
2702216008,327,280818,Category-2A,No,Yes
2703010197,327,280836,Category-3B,No,Yes
2708211137,327,280924,General Merit,No,Yes
2703013265,327,280926,Category-3A,No,Yes
2705010338,327,280937,Category-2A,Yes,Yes
2705006214,327,280957,General Merit,No,Yes
2708111235,327,280963,Category-1,No,Yes
2702104213,327,280964,Category-3A,No,Yes
2702312332,327,281013,Category-1,No,Yes
2706011083,327,281041,Category-2B,No,Yes
2706025140,327,281052,Category-2A,Yes,Yes
2705003668,327,281059,Category-2A,No,Yes
2706005382,327,281066,,Yes,Yes
2702304392,327,281071,Category-2A,No,Yes
2705011048,327,281096,Category-3B,Yes,Yes
2708104214,327,281109,General Merit,No,Yes
2706018106,327,281176,,No,Yes
2703009219,327,281216,Category-2B,No,Yes
2708209036,327,281221,Category-2B,No,Yes
2704015017,327,281248,General Merit,No,Yes
2702106399,327,281269,Category-3B,Yes,Yes
2702228279,327,281273,Category-2B,No,Yes
2706009237,327,281331,Category-2A,No,Yes
2706013203,327,281369,Category-2B,No,Yes
2702315320,327,281382,Category-2A,No,Yes
2705003380,327,281425,Category-2B,Yes,Yes
2702103486,327,281451,General Merit,No,Yes
2702209026,327,281453,General Merit,No,Yes
2702201595,326,281474,,No,Yes
2705010123,326,281545,Category-2B,Yes,Yes
2703031079,326,281557,Category-2A,No,Yes
2705004284,326,281577,,Yes,Yes
2702223276,326,281582,Category-2A,No,Yes
2705001533,326,281587,Category-2B,Yes,Yes
2705004643,326,281591,Category-3B,Yes,Yes
2705005035,326,281627,Category-3B,Yes,Yes
2706021098,326,281651,Category-2A,No,Yes
2705021121,326,281823,Category-3B,Yes,Yes
2707004170,326,281873,Category-3B,No,Yes
2709008049,326,281891,Category-3B,No,Yes
2707004125,326,281924,Category-2B,No,Yes
2705004666,326,281925,Category-2A,Yes,Yes
2706037156,326,281939,Category-2A,No,Yes
2706016035,326,281948,Category-3A,Yes,Yes
2706031054,326,281950,Category-2B,No,Yes
2706019203,326,281992,Category-2A,No,Yes
2702204831,326,282015,Category-1,No,Yes
2705006372,326,282027,Category-3B,Yes,Yes
2702115253,326,282037,Category-3A,No,Yes
2703013274,326,282071,Category-2A,No,Yes
2702208060,326,282082,Category-3A,No,Yes
2707003009,326,282104,Category-2A,No,Yes
2705048018,326,282123,Category-2A,Yes,Yes
2703012418,326,282133,Category-3B,No,Yes
2708107275,326,282139,Category-2B,No,Yes
2703004011,326,282176,,No,Yes
2708210201,326,282185,Category-3A,No,Yes
2709001323,326,282247,Category-3B,No,Yes
2702120277,326,282259,,No,Yes
2705008500,326,282293,General Merit,Yes,Yes
2707007295,326,282319,Category-1,No,Yes
2708216145,326,282379,Category-2B,No,Yes
2702114089,326,282386,Category-2A,No,Yes
2703030111,326,282392,Category-2B,No,Yes
2706036064,326,282401,,Yes,Yes
2702111091,326,282416,General Merit,No,Yes
2708209296,326,282422,Category-2A,No,Yes
2703019057,326,282499,Category-3A,No,Yes
2705012413,326,282503,Category-2A,Yes,Yes
2702302041,326,282559,Category-3A,Yes,Yes
2706008465,326,282561,General Merit,No,Yes
2706006133,326,282601,Category-1,Yes,Yes
2703022232,326,282634,Category-3B,No,Yes
2702109033,326,282674,Category-3A,No,Yes
2709004229,326,282681,Category-3B,No,Yes
2704016071,326,282693,,No,Yes
2707009237,326,282704,Category-3B,No,Yes
2702301391,326,282741,Category-3A,No,Yes
2703019050,326,282777,Category-1,No,Yes
2705035095,326,282811,Category-2A,Yes,Yes
2707002562,326,282815,,No,Yes
2702213070,326,282828,Category-2A,No,Yes
2703014189,326,282856,Category-1,No,Yes
2706016350,326,282876,Category-2A,No,Yes
2702301811,326,282890,Category-2A,No,Yes
2703004252,326,282948,General Merit,No,Yes
2706034137,325,283000,Category-3A,Yes,Yes
2705001207,325,283003,Category-2B,Yes,Yes
2701012009,325,283004,General Merit,No,Yes
2706010062,325,283005,Category-2A,No,Yes
2705037156,325,283011,,No,Yes
2703003127,325,283023,Category-2A,No,Yes
2706006014,325,283062,Category-2A,No,Yes
