college_code,college_name,category,neet_marks,neet_rank,fee
23,Adichunchanagiri Institute of Medical,SciencGeMs,522,67772,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,521,68064,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,522,67518,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,523,66646,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,523,66801,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,538,56747,144246
23,Adichunchanagiri Institute of Medical,SciencOesPN,366,220779,1815500
23,Adichunchanagiri Institute of Medical SciencGeMs,R,514,73240,144246
23,Adichunchanagiri Institute of Medical,Scienc2eAsG,513,73910,144246
23,Adichunchanagiri Institute of Medical,SciencSeCsG,404,173660,500
23,Adichunchanagiri Institute of Medical,SciencGeMs,524,66549,94246
23,Adichunchanagiri Institute of Medical,SciencGeMs,524,66289,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,533,59872,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,532,60473,144246
23,Adichunchanagiri Institute of Medical SciencGeMs,P,330,271468,1815500
23,Adichunchanagiri Institute of Medical,Scienc1eGs,506,79211,94246
23,Adichunchanagiri Institute of Medical,Scienc2eAsG,507,78276,144246
23,Adichunchanagiri Institute of Medical SciencGeMs,P,327,276593,1815500
23,Adichunchanagiri Institute of Medical,SciencOesTH,173,627273,3415500
23,Adichunchanagiri Institute of Medical,SciencOesTH,118,872531,3415500
23,Adichunchanagiri Institute of Medical,Scienc2eBsK,452,124023,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,545,51707,144246
23,Adichunchanagiri Institute of Medical,SciencOesPN,366,220116,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,410,167142,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,393,186981,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,398,180409,1815500
23,Adichunchanagiri Institute of Medical,SciencSeCsG,400,178342,500
23,Adichunchanagiri Institute of Medical,SciencOesPN,375,208919,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,377,206025,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,394,185453,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,423,153331,1815500
23,Adichunchanagiri Institute of Medical SciencGeMs,H,507,78695,144246
23,Adichunchanagiri Institute of Medical,Scienc3eAsR,504,80680,144246
23,Adichunchanagiri Institute of Medical,SciencSeCsG,406,171356,500
23,Adichunchanagiri Institute of Medical,SciencOesPN,378,204997,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,424,152067,1815500
23,Adichunchanagiri Institute of Medical,SciencGeMs,552,47407,144246
23,Adichunchanagiri Institute of Medical SciencGeMs,H,504,80686,144246
23,Adichunchanagiri Institute of Medical,SciencOesPN,405,172384,1815500
23,Adichunchanagiri Institute of Medical,SciencGeMs,533,60108,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,532,60701,144246
23,Adichunchanagiri Institute of Medical,Scienc1eGs,513,73936,94246
23,Adichunchanagiri Institute of Medical,Scienc3eBsG,514,73647,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,521,68176,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,522,67808,144246
23,Adichunchanagiri Institute of Medical SciencGeMs,P,337,260934,1815500
23,Adichunchanagiri Institute of Medical,SciencGeMs,535,58535,144246
23,Adichunchanagiri Institute of Medical SciencGeMs,R,515,72673,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,530,61990,144246
23,Adichunchanagiri Institute of Medical,SciencGeMs,525,65319,144246
23,Adichunchanagiri Institute of Medical,SciencOesPN,358,231749,1815500
23,Adichunchanagiri Institute of Medical,SciencGeMs,544,52700,144246
23,Adichunchanagiri Institute of Medical,SciencSeTsG,456,121095,500
23,Adichunchanagiri Institute of Medical,SciencOesPN,300,321325,1815500
23,Adichunchanagiri Institute of Medical SciencGeMs,P,233,456732,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,321,285971,1815500
23,Adichunchanagiri Institute of Medical,SciencOesTH,300,321664,3415500
23,Adichunchanagiri Institute of Medical SciencGeMs,P,361,227389,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,291,336967,1815500
23,Adichunchanagiri Institute of Medical,SciencOesTH,217,495848,3415500
23,Adichunchanagiri Institute of Medical SciencGeMs,P,269,379142,1815500
23,Adichunchanagiri Institute of Medical SciencGeMs,P,235,451877,1815500
23,Adichunchanagiri Institute of Medical,SciencOesTH,126,827894,3415500
23,Adichunchanagiri Institute of Medical,SciencOesTH,140,756491,3415500
23,Adichunchanagiri Institute of Medical SciencGeMs,P,249,420221,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,306,311012,1815500
23,Adichunchanagiri Institute of Medical,SciencOesTH,146,729372,3415500
23,Adichunchanagiri Institute of Medical,SciencOesTH,108,937350,3415500
23,Adichunchanagiri Institute of Medical SciencGeMs,P,231,461027,1815500
23,Adichunchanagiri Institute of Medical,SciencOesTH,226,473679,3415500
23,Adichunchanagiri Institute of Medical SciencGeMs,P,251,415940,1815500
23,Adichunchanagiri Institute of Medical,SciencOesPN,297,326327,1815500
23,Adichunchanagiri Institute of Medical,SciencOesTH,176,615643,3415500
23,Adichunchanagiri Institute of Medical,SciencSeCsRH,382,199690,500
23,Adichunchanagiri Institute of Medical,Scienc2eBsG,508,77405,144246
23,Adichunchanagiri Institute of Medical SciencGeMs,R,510,75881,144246
23,Adichunchanagiri Institute of Medical,Scienc2eAsG,510,76208,144246
23,Adichunchanagiri Institute of Medical,Scienc2eBsG,510,76274,144246
23,Adichunchanagiri Institute of Medical SciencGeMs,R,511,75746,144246
23,Adichunchanagiri Institute of Medical,Scienc2eAsG,510,76154,144246
23,Adichunchanagiri Institute of Medical SciencGeMs,H,505,79614,94246
24,Mandya Institute of Medical Sciences,GM,597,22260,59850
24,Mandya Institute of Medical Sciences,3AG,595,22895,59850
24,Mandya Institute of Medical Sciences,2AG,595,23225,59850
24,Mandya Institute of Medical Sciences,GM,603,19418,59850
24,Mandya Institute of Medical Sciences,3AG,593,23938,59850
24,Mandya Institute of Medical Sciences,2BG,594,23694,59850
24,Mandya Institute of Medical Sciences,2AG,572,35274,59850
24,Mandya Institute of Medical Sciences,2AG,577,32526,59850
24,Mandya Institute of Medical Sciences,2BG,589,26226,59850
24,Mandya Institute of Medical Sciences,2AG,588,26520,59850
24,Mandya Institute of Medical Sciences,2AG,588,26821,59850
24,Mandya Institute of Medical Sciences,3BRH,557,44142,59850
24,Mandya Institute of Medical Sciences,1K,532,60693,500
24,Mandya Institute of Medical Sciences,SCG,514,73407,500
24,Mandya Institute of Medical Sciences,SCG,489,92185,500
24,Mandya Institute of Medical Sciences,SCG,489,92329,500
24,Mandya Institute of Medical Sciences,SCG,480,99419,59850
24,Mandya Institute of Medical Sciences,GMR,585,28109,59850
24,Mandya Institute of Medical Sciences,GMR,592,24756,59850
24,Mandya Institute of Medical Sciences,GMR,585,28155,59850
24,Mandya Institute of Medical Sciences,SCG,496,86542,500
24,Mandya Institute of Medical Sciences,SCG,496,86570,500
24,Mandya Institute of Medical Sciences,2AR,567,38328,59850
24,Mandya Institute of Medical Sciences,SCG,495,87733,500
24,Mandya Institute of Medical Sciences,SCG,496,86587,59850
24,Mandya Institute of Medical Sciences,2AKH,538,56670,59850
24,Mandya Institute of Medical Sciences,STG,511,75444,500
24,Mandya Institute of Medical Sciences,3BG,591,24954,59850
24,Mandya Institute of Medical Sciences,GMR,587,27246,59850
24,Mandya Institute of Medical Sciences,1G,586,27873,59850
24,Mandya Institute of Medical Sciences,SCG,499,84940,500
24,Mandya Institute of Medical Sciences,2ARH,531,61074,59850
24,Mandya Institute of Medical Sciences,2AG,582,29707,59850
24,Mandya Institute of Medical Sciences,3BG,581,30134,59850
24,Mandya Institute of Medical Sciences,2AG,581,30163,59850
24,Mandya Institute of Medical Sciences,3BG,581,30250,59850
24,Mandya Institute of Medical Sciences,STG,527,63997,500
24,Mandya Institute of Medical Sciences,2AG,580,30690,59850
24,Mandya Institute of Medical Sciences,GM,608,17334,59850
24,Mandya Institute of Medical Sciences,GM,608,17360,59850
24,Mandya Institute of Medical Sciences,GM,606,17983,59850
24,Mandya Institute of Medical Sciences,GM,605,18364,59850
24,Mandya Institute of Medical Sciences,GM,605,18378,59850
24,Mandya Institute of Medical Sciences,GM,598,21527,59850
24,Mandya Institute of Medical Sciences,GM,600,20951,59850
24,Mandya Institute of Medical Sciences,GMR,583,29563,59850
24,Mandya Institute of Medical Sciences,GMR,582,29885,59850
24,Mandya Institute of Medical Sciences,SCK,444,131841,500
24,Mandya Institute of Medical Sciences,NCC,234,456163,59850
24,Mandya Institute of Medical Sciences,2BK,544,52458,59850
24,Mandya Institute of Medical Sciences,GM,605,18520,59850
24,Mandya Institute of Medical Sciences,GM,604,19169,59850
