year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2023,R2,KEA,STATE_KA,39280,39280,AIR,,"ESI Medical College,Sedam Road,Gulbarga",MBBS,GM,,110100,Allotted,29
2023,R2,KEA,STATE_KA,39289,39289,AIR,,"Gulbarga Institute of Medical Sciences,VIRESHNAGAR SEDAM ROAD,GULBARGA",MBBS,GMH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39299,39299,AIR,,"Vijayanagar Institute of Medical Sciences,Cantonment,Bellary",MBBS,3BH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39346,39346,AIR,,"Hassan Institute of Medical Sciences,Near Chamarajendra Hospital,Hassan",MBBS,1G,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39350,39350,AIR,,"Jaya Jagadguru Murugharajendra Medical College,Davangere,Davangere District",MBBS,GM,,141446,Allotted,29
2023,R2,KEA,STATE_KA,39370,39370,AIR,,"Shimoga Institute of Medical Sciences,Sagar Road,Shimoga",MBBS,2AR,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39392,39392,AIR,,"Chikkaballapura Institute of Medical Science,Chikkaballapura",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39408,39408,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,OPN,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,39409,39409,AIR,,"Vijayanagar Institute of Medical Sciences,Cantonment,Bellary",MBBS,2AH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39416,39416,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,Bidar",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39421,39421,AIR,,"Kodagu Institute of Medical Sciences,MADIKERI",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39447,39447,AIR,,"Koppal Institute of Medical Sciences,GANGAVATI ROAD, KIDDIDAL GATE,OPP DC OFFICE,KOPPAL",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39475,39475,AIR,,"Gadag Institute of Medical Sciences,MULGUND ROAD,MALLASAMUDRA,GADAG",MBBS,GMR,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39479,39479,AIR,,"Gulbarga Institute of Medical Sciences,VIRESHNAGAR SEDAM ROAD,GULBARGA",MBBS,GMH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39481,39481,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Anekal Taluk,Bangalore",MBBS,OPN,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,39490,39490,AIR,,"Gulbarga Institute of Medical Sciences,VIRESHNAGAR SEDAM ROAD,GULBARGA",MBBS,GMH,,60100,Allotted,29
