year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2023,MOPUP,KEA,STATE_KA,60853,60853,AIR,,"East Point College of Medical Sciences and Research Center,Bangalore",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,61103,61103,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,61706,61706,AIR,,"East Point College of Medical Sciences and Research Center,Bangalore",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,61998,61998,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,62515,62515,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,Sullia,Dakshina Kannada",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,63339,63339,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,Chitradurga",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,64046,64046,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,NATEKAL POST,MANGALORE",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,64138,64138,AIR,,"East Point College of Medical Sciences and Research Center,Bangalore",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,64415,64415,AIR,,"Navodaya Medical College,PB No.26, Navodaya Nagar,Mantralyam Road,Raichur",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,64503,64503,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,65051,65051,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,Chitradurga",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,65301,65301,AIR,,"Shri Atal Bihari Vajpayee Institute of Medical Science,Bengaluru",MBBS,GM,,60100,Allotted,27
2023,MOPUP,KEA,STATE_KA,65356,65356,AIR,,"Siddaganga Medical College and Research Institute,Tumakuru",MBBS,OPN,,1092852,Allotted,27
2023,MOPUP,KEA,STATE_KA,65769,65769,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,Chitradurga",MBBS,OPN,,1092852,Allotted,27
